"","tree_30","tree_8","tree_31","tree_10","tree_2","tree_21","most_probable","window_prob","modal_class","modal_prob","modal_prop","site"
"2746",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.312274536923077,1,2746
"2747",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.331544408717949,1,2747
"2748",0.116617,0.0361973,0.0237704,0.410255,0.089952,0.323208,"tree_10","tree_10","tree_10",0.327582024102564,1,2748
"2749",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.331261830769231,1,2749
"2750",0.0567699,0.739137,0.00823295,0.095243,0.0271958,0.0734216,"tree_8","tree_10","tree_10",0.331502112820513,1,2750
"2751",0.121015,0.471977,0.0187877,0.17664,0.0283059,0.183274,"tree_8","tree_10","tree_10",0.326846046153846,1,2751
"2752",0.150809,0.0196019,0.0392766,0.594824,0.0432478,0.152241,"tree_10","tree_10","tree_10",0.329108892307692,1,2752
"2753",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.35109451025641,1,2753
"2754",0.0149975,0.0980483,0.021831,0.342766,0.521817,0.000540441,"tree_2","tree_10","tree_10",0.3544691,1,2754
"2755",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.354433407692308,1,2755
"2756",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.371470138461538,1,2756
"2757",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.377963394871795,1,2757
"2758",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.396291676923077,1,2758
"2759",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.393022748717949,1,2759
"2760",0.00157769,0.0258832,1.98064e-05,0.95373,0.0180884,0.00070122,"tree_10","tree_10","tree_10",0.393022748717949,1,2760
"2761",0.000118124,0.565096,0.10966,0.15857,0.160033,0.00652322,"tree_8","tree_10","tree_10",0.393030723076923,1,2761
"2762",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.383028364102564,1,2762
"2763",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.371404287179487,1,2763
"2764",0.171051,0.0371334,0.0228234,0.640818,0.123349,0.0048249,"tree_10","tree_10","tree_10",0.367880569230769,1,2764
"2765",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.365738056410256,1,2765
"2766",0.00785088,0.0165895,0.00900002,0.938169,0.0184423,0.00994857,"tree_10","tree_10","tree_10",0.365730082051282,1,2766
"2767",0.00050102,0.757991,0.106682,0.128913,4.56572e-06,0.00590849,"tree_8","tree_10","tree_10",0.365730082051282,1,2767
"2768",0.0926211,0.583968,0.012592,0.151837,0.044553,0.114429,"tree_8","tree_10","tree_10",0.36591697948718,1,2768
"2769",0.165591,0.0546125,0.072364,0.434513,0.107174,0.165745,"tree_10","tree_10","tree_10",0.370137338461538,1,2769
"2770",0.255477,0.699273,0.0119803,0.0307904,1.2489e-05,0.00246634,"tree_8","tree_10","tree_10",0.375006671794872,1,2770
"2771",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.392272646153846,1,2771
"2772",0.0118971,0.052204,0.00113447,0.925581,0.00485658,0.00432661,"tree_10","tree_10","tree_10",0.38428062051282,1,2772
"2773",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.384237005128205,1,2773
"2774",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.375507012564103,1,2774
"2775",1.17638e-06,0.0789801,3.22335e-06,0.702595,0.21833,9.00182e-05,"tree_10","tree_10","tree_10",0.390978884358974,1,2775
"2776",0.0687396,0.26309,0.00598874,0.536683,0.0828005,0.0426981,"tree_10","tree_10","tree_10",0.391014576666667,1,2776
"2777",1.51472e-06,0.000192997,0.000495929,0.997938,9.80918e-05,0.00127383,"tree_10","tree_10","tree_10",0.39622791,1,2777
"2778",0.0231349,0.938926,0.00668646,0.0302118,8.7785e-05,0.000952886,"tree_8","tree_10","tree_10",0.39622791,1,2778
"2779",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.390863279230769,1,2779
"2780",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.37367651,1,2780
"2781",0.24982,0.0772619,0.058247,0.3383,0.107633,0.168738,"tree_10","tree_10","tree_10",0.376870484358974,1,2781
"2782",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.376826868974359,1,2782
"2783",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.377723407435897,1,2783
"2784",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.368560022820513,1,2784
"2785",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.368516407435897,1,2785
"2786",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.347934227948718,1,2786
"2787",0.000253401,0.341232,1.97075e-05,0.417544,0.000715652,0.240236,"tree_10","tree_10","tree_10",0.351896612564103,1,2787
"2788",0.00032728,0.498391,4.06247e-05,0.447729,0.0517321,0.00177993,"tree_8","tree_10","tree_10",0.355263227948718,1,2788
"2789",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.355965535641026,1,2789
"2790",0.00231951,0.0174513,0.00578516,0.850013,0.0115401,0.112891,"tree_10","tree_10","tree_10",0.36243591,1,2790
"2791",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.362392294615385,1,2791
"2792",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.351841986923077,1,2792
"2793",0.628434,1.75568e-05,0.238404,0.00229629,0.126627,0.00422144,"tree_30","tree_10","tree_10",0.351841986923077,1,2793
"2794",0.000104547,0.000228155,0.000431058,0.886849,0.111539,0.000847944,"tree_10","tree_10","tree_10",0.351877679230769,1,2794
"2795",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.341173884358974,1,2795
"2796",0.214347,0.113195,0.0561,0.486766,0.0334095,0.0961828,"tree_10","tree_10","tree_10",0.341620140769231,1,2796
"2797",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.323343448461538,1,2797
"2798",0.0484015,0.790443,0.00946371,0.0742254,0.0319012,0.0455653,"tree_8","tree_10","tree_10",0.329714761282051,1,2798
"2799",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.329722735641026,1,2799
"2800",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.329722735641026,1,2800
"2801",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.328316222820513,1,2801
"2802",1.62672e-05,0.011453,0.00122272,0.318411,0.666661,0.00223627,"tree_2","tree_10","tree_10",0.325287684358974,1,2802
"2803",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.332885838205128,1,2803
"2804",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.32569830025641,1,2804
"2805",0.00295647,0.634069,0.182791,0.135464,0.00261399,0.0421056,"tree_8","tree_10","tree_10",0.325714197692308,1,2805
"2806",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.325722120769231,1,2806
"2807",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.327483043846154,1,2807
"2808",0.125634,0.24697,0.0113416,0.461903,0.131521,0.0226295,"tree_10","tree_10","tree_10",0.323262684871795,1,2808
"2809",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.323262684871795,1,2809
"2810",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.301561718461538,1,2810
"2811",0.0909554,0.0429822,0.0121319,0.514119,0.315342,0.0244688,"tree_10","tree_10","tree_10",0.301577615897436,1,2811
"2812",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.301577615897436,1,2812
"2813",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.308830198205128,1,2813
"2814",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.293350352051282,1,2814
"2815",0.0611731,0.178737,0.0354505,0.554087,0.0439942,0.126558,"tree_10","tree_10","tree_10",0.293298762307692,1,2815
"2816",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.281444172564103,1,2816
"2817",0.347128,0.0468195,0.0703923,0.278693,0.107187,0.14978,"tree_30","tree_10","tree_10",0.281444172564103,1,2817
"2818",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.288566034102564,1,2818
"2819",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.298145341794872,1,2819
"2820",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.298196931538462,1,2820
"2821",0.00870162,0.134219,0.00229811,0.165022,0.110617,0.579143,"tree_21","tree_10","tree_10",0.298196931538462,1,2821
"2822",0.00178881,0.122957,0.000845717,0.580083,0.00611723,0.288208,"tree_10","tree_10","tree_10",0.296477905897436,1,2822
"2823",1.12086e-06,0.95394,0.00111786,0.00313202,0.0408197,0.000988915,"tree_8","tree_10","tree_10",0.296521521282051,1,2823
"2824",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.296521521282051,1,2824
"2825",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.300359546923077,1,2825
"2826",2.39848e-07,0.501555,3.3511e-06,0.48622,0.0120659,0.00015604,"tree_8","tree_10","tree_10",0.300351572564103,1,2826
"2827",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.300359546923077,1,2827
"2828",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.295650982820513,1,2828
"2829",6.00806e-05,0.952301,2.22996e-05,0.00367531,0.0438165,0.000124963,"tree_8","tree_10","tree_10",0.29843105974359,1,2829
"2830",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.298438982820513,1,2830
"2831",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.29252429051282,1,2831
"2832",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.309041444358974,1,2832
"2833",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.305623239230769,1,2833
"2834",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.308378341794872,1,2834
"2835",0.0453214,0.925051,0.000411307,0.024437,0.00364999,0.00112899,"tree_8","tree_10","tree_10",0.301438828974359,1,2835
"2836",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.301395213589744,1,2836
"2837",0.201362,0.175335,0.0304739,0.351978,0.0334774,0.207373,"tree_10","tree_10","tree_10",0.301517085384615,1,2837
"2838",3.83954e-05,0.1845,0.000327393,0.657039,0.156922,0.00117216,"tree_10","tree_10","tree_10",0.301509111025641,1,2838
"2839",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.301509111025641,1,2839
"2840",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.319464367435897,1,2840
"2841",0.0783794,0.13001,0.0582572,0.251369,0.270753,0.211231,"tree_2","tree_10","tree_10",0.321336675128205,1,2841
"2842",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.313774213589744,1,2842
"2843",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.325920315641026,1,2843
"2844",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.324166238717949,1,2844
"2845",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.324201931025641,1,2845
"2846",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.319002597692308,1,2846
"2847",0.366387,0.0219493,0.0669666,0.278269,0.117314,0.149114,"tree_30","tree_10","tree_10",0.319002597692308,1,2847
"2848",0.223956,0.0364482,0.0523556,0.391558,0.05542,0.240262,"tree_10","tree_10","tree_10",0.318966905384615,1,2848
"2849",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.319090735641026,1,2849
"2850",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.319074838205128,1,2850
"2851",0.0122572,0.0562168,0.000219915,0.927615,0.0026115,0.00108013,"tree_10","tree_10","tree_10",0.319074838205128,1,2851
"2852",0.0926211,0.583968,0.012592,0.151837,0.044553,0.114429,"tree_8","tree_10","tree_10",0.324837197179487,1,2852
"2853",0.178737,0.0263632,0.068464,0.392596,0.0716868,0.262153,"tree_10","tree_10","tree_10",0.33360453051282,1,2853
"2854",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.33365612025641,1,2854
"2855",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.340297376666667,1,2855
"2856",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.340313274102564,1,2856
"2857",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.338556043333333,1,2857
"2858",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.325284761282051,1,2858
"2859",0.00410787,4.23969e-05,0.000772243,0.983701,0.00959184,0.00178426,"tree_10","tree_10","tree_10",0.325241145897436,1,2859
"2860",0.147862,0.332464,0.0268002,0.238042,0.0732112,0.181621,"tree_8","tree_10","tree_10",0.325241145897436,1,2860
"2861",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.339689633076923,1,2861
"2862",0.234789,0.125139,0.0288517,0.47683,0.00756299,0.126827,"tree_10","tree_10","tree_10",0.339653940769231,1,2862
"2863",0.000462416,0.0233565,0.00125045,0.215346,0.00963409,0.74995,"tree_21","tree_10","tree_10",0.339653940769231,1,2863
"2864",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.336193068974359,1,2864
"2865",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.336193068974359,1,2865
"2866",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.336185094615385,1,2866
"2867",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.333788325384615,1,2867
"2868",0.00480906,1.17481e-05,0.000182695,0.00850469,0.980433,0.00605836,"tree_2","tree_10","tree_10",0.332523325384615,1,2868
"2869",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.350263940769231,1,2869
"2870",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.354176915128205,1,2870
"2871",0.0439875,0.0770824,0.130225,0.509879,0.100225,0.138601,"tree_10","tree_10","tree_10",0.337651786923077,1,2871
"2872",0.00131595,0.0252448,0.000428389,0.625061,0.0067674,0.341182,"tree_10","tree_10","tree_10",0.344557248461538,1,2872
"2873",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.341542838205128,1,2873
"2874",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.341550761282051,1,2874
"2875",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.341550761282051,1,2875
"2876",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.341466915128205,1,2876
"2877",0.42184,0.0491268,0.146341,0.139459,0.0979811,0.145253,"tree_30","tree_10","tree_10",0.341518504871795,1,2877
"2878",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.34151053051282,1,2878
"2879",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.32354729974359,1,2879
"2880",0.00313557,0.0218408,0.000640118,0.81486,0.14656,0.0129634,"tree_10","tree_10","tree_10",0.326040838205128,1,2880
"2881",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.326005145897436,1,2881
"2882",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.321046581794872,1,2882
"2883",0.000443257,0.000890227,3.48591e-05,0.150173,0.846458,0.00199996,"tree_2","tree_10","tree_10",0.322836351025641,1,2883
"2884",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.322792735641026,1,2884
"2885",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.321835658717949,1,2885
"2886",0.0238023,0.631597,0.0540699,0.184795,0.0768986,0.0288366,"tree_8","tree_10","tree_10",0.321851556153846,1,2886
"2887",0.245978,0.0428008,0.0465844,0.342223,0.106664,0.21575,"tree_10","tree_10","tree_10",0.321843633076923,1,2887
"2888",0.000279603,0.00081136,0.000741989,0.975639,0.0047618,0.017766,"tree_10","tree_10","tree_10",0.32889341025641,1,2888
"2889",0.0216575,3.35673e-06,0.00367074,0.436052,0.24749,0.291127,"tree_10","tree_10","tree_10",0.328901384615385,1,2889
"2890",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.328945,1,2890
"2891",0.0518026,0.00640028,0.000808201,0.42115,0.0679657,0.451873,"tree_21","tree_10","tree_10",0.327012897435897,1,2891
"2892",0.089964,0.155863,0.0707697,0.275034,0.345245,0.0631237,"tree_2","tree_10","tree_10",0.318297153846154,1,2892
"2893",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.320686128205128,1,2893
"2894",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.321879358974359,1,2894
"2895",0.357016,0.0770733,0.073388,0.280176,0.076715,0.135632,"tree_30","tree_10","tree_10",0.321879358974359,1,2895
"2896",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.321879358974359,1,2896
"2897",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.330165230769231,1,2897
"2898",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.330157256410256,1,2898
"2899",0.256074,0.113593,0.0398241,0.33529,0.0853245,0.169895,"tree_10","tree_10","tree_10",0.330157256410256,1,2899
"2900",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.333919846153846,1,2900
"2901",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.333919846153846,1,2901
"2902",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.329437666666667,1,2902
"2903",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.332854923076923,1,2903
"2904",0.32257,0.0324017,0.117032,0.24612,0.182724,0.0991523,"tree_30","tree_10","tree_10",0.337011487179487,1,2904
"2905",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.355167871794872,1,2905
"2906",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.364641717948718,1,2906
"2907",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.363134615384615,1,2907
"2908",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.345386076923077,1,2908
"2909",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.336727907692308,1,2909
"2910",0.319078,0.0515319,0.0290818,0.434527,0.0413288,0.124453,"tree_10","tree_10","tree_10",0.336735882051282,1,2910
"2911",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.33320501025641,1,2911
"2912",0.0981216,0.0702207,0.0629664,0.378317,0.167679,0.222695,"tree_10","tree_10","tree_10",0.332851446153846,1,2912
"2913",0.469706,0.0827951,0.0396448,0.329982,0.017756,0.060116,"tree_30","tree_10","tree_10",0.331468574358974,1,2913
